BILD,http://www.bild.de/ratgeber/2017/nobelpreis-chemie/nobelpreis-chemie-53418684.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/ratgeber/wissenschaft/nobelpreis/spannende-fakten-zum-nobelpreis-53412802.bild.html,Austria (Österreich),WORLD
BILD,http://www.bild.de/news/ausland/u-boot/bauer-peter-madsen-videos-gefunden-frauen-gefoltert-enthauptet-verbrannt-kim-wall-53414826.bild.html,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/hurrikan-hilfe-umfangreiche-mittel-sollen-beim-us-kongress.2932.de.html?drn:news_id=799645,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/puerto-rico-zahl-der-toten-nach-hurrikan-steigt-auf-34.1939.de.html?drn:news_id=799557,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/us-praesident-trump-twitter-streit-mit-puerto-rico.1773.de.html?dram:article_id=397237,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/bundestag-abgeordneter-mieruch-verlaesst-afd-fraktion.1939.de.html?drn:news_id=799732,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/chemie-nobelpreis-coole-mikroskopie-blickt-in-die.676.de.html?dram:article_id=397404,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/auszeichnung-chemie-nobelpreis-an-dubochet-frank-und.2850.de.html?drn:news_id=799728,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/chemie-nobelpreis-drei-forscher-fuer-entwicklung-der-kryo.2932.de.html?drn:news_id=799743,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/treuegeloebnis-us-aussenminister-tillerson-steht-zu-trump.1939.de.html?drn:news_id=799858,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/gegen-steuerbetrug-im-eu-binnenmarkt-mit-der-mehrwertsteuer.769.de.html?dram:article_id=397434,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/mehrwertsteuer-eu-kommission-will-mit-reform-gegen-betrug.2932.de.html?drn:news_id=799806,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/katalonien-unabhaengigkeit-soll-bald-ausgerufen-werden.1939.de.html?drn:news_id=799708,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/katalonien-unabhaengigkeit-soll-in-wenigen-tagen-ausgerufen.2932.de.html?drn:news_id=799609,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/nach-referendum-katalonien-will-unabhaengigkeit-in-wenigen.2932.de.html?drn:news_id=799643,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/tuerkei-lebenslange-haft-fuer-soldaten-wegen-putschversuchs.1939.de.html?drn:news_id=799795,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/tuerkei-justiz-ordnet-250-festnahmen-wegen-putschversuch.2932.de.html?drn:news_id=799398,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/libyen-aeusserung-britischer-aussenminister-loest-empoerung.1939.de.html?drn:news_id=799616,Austria (Österreich),WORLD
